project_name,type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
boto,EARLY_CI,0.17786855805235716,0.17782487735817995,0.17785669101155904,0.17840647834336695,0.17827237207935104,0.1781410629424886,0.1770724110880692,0.1770843451199186,0.17788432688037828,0.1762832502078138,0.1761385531940025,0.1759654320443774,0.17590767663367135,0.1759288169631405,0.17586525571388392,0.1757082549209094,0.1752868850991611,0.1753077508549131,0.17543453564328315,0.17544897908709647,0.17614582336618506,0.17482778227682338,0.17458571394703776,0.17482701108231793,0.17371550078111436,0.1735572407613295,0.17588060489027477,0.1730494897050215,0.1730058484733928,0.17294820742274028,0.17263377302140367,0.17256101332211818,0.17255064305949888,0.17283043774484755,0.17282086833839597,0.17288569125303818,0.17285463409915944,0.1726539231663349,0.17264610389610394,0.17258371974715964,0.17253866892889103,0.17256967436889367,0.17105891413169036,0.17107372519984093,0.17107410213420055,0.1709912508726039,0.17107410213420055,0.17097878128547855
boto,LATE_CI,0.1677524699268323,0.16575361899190985,0.16574147810041762,0.16767314329491131,0.1654717423110746,0.16540233674236032,0.16537243154781844,0.16537964821919057,0.16537154281906033,0.1653170582525563,0.1652066457171666,0.16520101335667767,0.1652218612571035,0.16512950688666383,0.16512950688666383,0.16515647419605933,0.16514418435501796,0.16512193112539134,0.16512193112539134,0.16511522126113512,0.16513655242477668,0.16514718682348736,0.16511356855659468,0.16509722959700865,0.16511387163561078,0.16509009759184626,0.16504641001111775,0.1650631844675983,0.16506191092219555,0.16494204917641092,0.16480634395205662,0.1646427633471317,0.16464112875132422,0.16457161376947474,0.16513655242477668,0.1645697192001567,0.1645697192001567,0.16456863673754268,0.1645683661387531,0.16457148549442066,0.16464158553892888,0.16471810304130813,0.16471810304130813,0.16471810304130813,0.16473607077005212,0.1647358000247494,0.16473119837960795,0.16473119837960795
boto,NO_CI,0.18299753398896507,0.18276959973536222,0.18274597136241197,0.18271959858323497,0.18266232159062784,0.18265411332182477,0.1823136709007598,0.18229342815446273,0.18228344404612296,0.18221961387461041,0.1823633015771355,0.1824011626586734,0.1822914661624339,0.18205784631823824,0.18201360861879193,0.18184313942547184,0.18174520358868188,0.18159996479725418,0.18172417408386352,0.1817426794079893,0.1817143295674434,0.1817143295674434,0.18183336234280495,0.1818572833475625,0.18205785753698206,0.18098858146909208,0.18101794759424786,0.1811047996722323,0.18133625334584766,0.18114836517457786,0.18124372424777535,0.18120508704778368,0.18113875140024577,0.1813968382377726,0.18125495401717076,0.18132950955784813,0.18116524623701658,0.18131875309068177,0.1805995257776403,0.18059528103466851,0.17962613458803703,0.17957837818889288,0.17953905484818805,0.17953905484818805,0.17914404275061,0.17913272969145602,0.17852206136920254,0.1781810924369748
buildbot,EARLY_CI,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919
buildbot,LATE_CI,0.1696026295697291,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919
buildbot,NO_CI,0.16964412720079233,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919,0.16960262956972919
bundler,EARLY_CI,0.16017387550837342,0.1602441233967482,0.16043577746661658,0.1604819046708419,0.16044742546317123,0.16010646824654678,0.1600973707233349,0.16012804114370985,0.16016823879568068,0.160101273167226,0.16027994945905394,0.16024345429490122,0.16027348294306124,0.16024359714376515,0.16044658619208932,0.16021916246777976,0.16019793654387268,0.1600977919802876,0.1600977919802876,0.16005654668619784,0.1604361074081127,0.15997648231700304,0.15997341954941025,0.15988969443579593,0.15985881843260427,0.159930701961109,0.15996905944549925,0.159890452044175,0.15979799255097532,0.15989353447727592,0.16047401856979965,0.15990500580309835,0.16026296069214524,0.16008454330523475,0.15970631943091013,0.1596327539195637,0.1595612449249162,0.15958007480448824,0.159577942774577,0.15954854695366125,0.15954854695366125,0.15954248880757513,0.15954248880757513,0.15950389281187763,0.15948001542837859,0.1595175352108468,0.1596700610764801,0.1598398769160636
bundler,LATE_CI,0.15993038882519575,0.15990446495768504,0.16001562787277074,0.15998929145100838,0.1599257289565377,0.15995137253309513,0.1599091088717645,0.15983589609105903,0.1598766242952125,0.1598095640921061,0.15982073658040682,0.15978086128247893,0.15973748259732973,0.15967205263919307,0.15968957937557812,0.1596825507292485,0.15966450478396818,0.1596331813139406,0.1596250794636389,0.15961409660389253,0.15961929721714543,0.15958641441157964,0.15954799490146093,0.1594926998025917,0.15942448493104036,0.15937666747513943,0.15939351267359422,0.15935686677193425,0.15930444774908747,0.15921830792440458,0.15920698568877292,0.15918667086301777,0.159183605654663,0.15923975614819846,0.15941887205355984,0.15960683209796972,0.1596904275872125,0.15960368809035372,0.15933950941574945,0.15972286882401238,0.15973661439756873,0.1598129937398309,0.15970019950602476,0.15971998585366867,0.15969725362816747,0.15972353713023404,0.15957149491632253,0.1597856770337503
bundler,NO_CI,0.15861884801501885,0.1586053814518443,0.15860713887161831,0.1585957226492493,0.1585957226492493,0.15867951412669548,0.15867951412669548,0.15867951412669548,0.15867951412669548,0.1586498852237351,0.1586049461995082,0.15871736000311318,0.15863512483997394,0.15864215459248157,0.1586538160897977,0.15871390442990202,0.15889089157525094,0.1588898296527028,0.1588898296527028,0.15888547199701794,0.15888547199701794,0.15887328315356558,0.15862965159840162,0.15893590593542586,0.15915769373574498,0.15920617336980689,0.1595391897121424,0.15953745181789772,0.15953952007362932,0.15855623514745412,0.15964550670613603,0.15964896916621057,0.15953720230687726,0.15969920327212303,0.1595594238291649,0.158586894852604,0.1597836276395553,0.15980540270828425,0.15979554238062918,0.16033171226910123,0.16031327299014,0.16044124490186953,0.16043556424435892,0.16043220043602766,0.1604347231715653,0.15984899816087506,0.1598022519012914,0.16044755206517802
cakephp,EARLY_CI,0.35545478187705565,0.35955154804558775,0.3594976711455904,0.35778199985353826,0.35761574180029804,0.357597899117784,0.3554113019917445,0.3576803889236367,0.3530726820618389,0.3573673356409804,0.3574034481924017,0.35725846780157633,0.3530951786414991,0.3571953085367175,0.3570637601033319,0.3568922586464481,0.3576323126007837,0.35684983322787395,0.35639066266081076,0.35635399227766934,0.35653289236574864,0.35638743434672887,0.35617652142986295,0.3410437347624451,0.3413156271197561,0.35644869087710324,0.35638077661168516,0.355806081032359,0.3562825940981814,0.3556763506595728,0.35567454732534626,0.3408256090687041,0.355655646679864,0.3400352955473716,0.3556580541138911,0.3406544258992837,0.3545508597801835,0.35462821566439845,0.3545908544099668,0.3545835275409207,0.3545567835850848,0.35464257582206826,0.35444120797036704,0.3543777824888701,0.33724500179286154,0.35460692979506947,0.3545484569122611,0.35423543935683843
cakephp,LATE_CI,0.29305997011507234,0.353822548968939,0.3538208640946641,0.29313166965042275,0.2933789811479294,0.2933693308938573,0.29363060673160385,0.2937380591018659,0.3536882165698959,0.2934731834074834,0.2934288180210824,0.29377393205763175,0.29447806671319127,0.35369352240716084,0.29492609523809526,0.3538516791181694,0.3538516791181694,0.283804878174912,0.2838447424171896,0.2835521526489014,0.2832409954577442,0.28329885448652015,0.2826109738276893,0.2826877663954968,0.28285225265857045,0.3536864898688425,0.2827359464779036,0.2830547924966758,0.2827729290135075,0.35352971882373485,0.2825944630331623,0.28283184587228,0.3534693303268789,0.28494778472361443,0.2843330016054257,0.2843300025885283,0.274762354210207,0.2745187695734705,0.2745570069004867,0.2745496667837936,0.2747086133721137,0.2750693372236264,0.27521174244569013,0.27526125801664,0.2752401703127294,0.27547199174372794,0.27525066548358473,0.2752211051829357
cakephp,NO_CI,0.36758737025365534,0.3676133591318247,0.3676428091397849,0.3733714512792919,0.3675867126130487,0.3675374436492798,0.36735373819369865,0.36745530523646613,0.373237141129878,0.36754297162347227,0.3731352352686699,0.36738776284279556,0.36721140072118935,0.3675519399072014,0.3676411774116141,0.36765960997613034,0.3671916518102552,0.3671420606549005,0.36732087336652874,0.3674562831131047,0.36740414610942723,0.36697410688211823,0.3673414007386481,0.3667111406065153,0.36587252811234305,0.36575427707873703,0.3657836553077412,0.3658750403783436,0.3656534441103926,0.3655812212351985,0.3644643673891887,0.36451405044148044,0.3627851609654016,0.3621955810738024,0.3626636285531205,0.3625344225117441,0.3641381390783491,0.3620150954546344,0.36192827437213065,0.36207659322721897,0.3618590655527103,0.3618165186978746,0.36076346852300245,0.3597846668651662,0.35986743029976986,0.36034280539864605,0.36026794806997425,0.3601059343513327
cas,EARLY_CI,0.16989810497619015,0.17003854339214014,0.16990511142853576,0.16988515699605194,0.16929863492222566,0.16988279767768735,0.16987529263060447,0.16987571829480155,0.16986770937709678,0.1699675021145885,0.17063391307244455,0.1706317542561066,0.1706310347252292,0.17066966481624624,0.17066966481624624,0.17066240402117772,0.17067121817500033,0.1706693048069011,0.17067049889817185,0.1796255689476666,0.179628083028083,0.17981208597412476,0.1798095303956097,0.17967484274718273,0.17967103185568228,0.17067121817500033,0.17976118563957919,0.1797945593722428,0.1797559570980651,0.17977276703323233,0.17978882523255096,0.17996882902003458,0.17996051575677313,0.17944817577455982,0.17976087194255094,0.17932007122274649,0.17928839133609156,0.17943528885670054,0.17984272740864346,0.1799656843199091,0.17973659083311086,0.1804124674279583,0.18054611842388987,0.18054485428705594,0.1805663561528246,0.18032821093380855,0.18036537635435063,0.18033305670024422
cas,LATE_CI,0.1819345861321875,0.18077692194561942,0.18206684507202642,0.1814355213064022,0.17957123278731318,0.17881519936106163,0.17880072657959115,0.1783764222228656,0.17896788206066552,0.1763362634943349,0.1797806617732828,0.1796724478424927,0.1793565570036507,0.17931334784793165,0.17923399075456112,0.17904841099817986,0.17925182923293198,0.17873235503249227,0.17867371541990892,0.1789242278248598,0.17909206919725446,0.17864846493712472,0.1785217137970246,0.17966841105221762,0.17941118791072172,0.18010819511050496,0.1800345048787486,0.1801419630312209,0.18001293973194737,0.18045409095672033,0.18041792009546773,0.18047099623032634,0.18046557429405347,0.18046323894684552,0.1803009473342165,0.18116976370518975,0.18141614271092266,0.18084029999873527,0.17971825700839597,0.1795737159492618,0.17958686374301172,0.17960551162875693,0.17933659278199127,0.17938550388439836,0.17938550388439836,0.17283896057981263,0.17282555999566968,0.1729265646799958
cas,NO_CI,0.16094665999432975,0.16099688663231052,0.16093529583987648,0.1596448654601448,0.15952540436042198,0.15981776646037057,0.16133148404993064,0.161350121959259,0.1609250238060392,0.1599911777679753,0.1625146338867603,0.16251360236205495,0.16274228379806704,0.1628366165863672,0.1627959205443338,0.16278467081010267,0.16279237663463278,0.16382140437379364,0.1628825476387265,0.16288116109730244,0.16288116109730244,0.16316260802747287,0.16316287770985358,0.16313769751693002,0.16313931344673668,0.1649897409761024,0.1657877790631938,0.16578026958697392,0.16575657193705298,0.16575777064038374,0.1657760058019125,0.16572050479449876,0.1659751746023584,0.16606153952967445,0.16867314116497206,0.16880072532647003,0.170269878943944,0.17026329734561593,0.17025828691329653,0.17025862914953027,0.17025862914953027,0.17025862914953027,0.17025395834262522,0.16995775677316258,0.16995775677316258,0.1699574210537493,0.16999262665966466,0.16999262665966466
cesium,EARLY_CI,0.15415044533784925,0.15421817236598892,0.15414791779228657,0.15412543240358526,0.15415133125463262,0.15399027208672528,0.1539749149346062,0.15400906193825792,0.1539733871570606,0.15398423355160837,0.15373716042883195,0.15378434285906933,0.15363771123340256,0.1536394691765874,0.15360728759369344,0.15360745237093573,0.15360145728496352,0.15358897308659397,0.15358509042619256,0.15359583566604326,0.15359372290619042,0.15365016959237754,0.1536586528219863,0.15362187241062092,0.15360507082705266,0.15359727749964838,0.15361823556875373,0.15361241970936534,0.1534929613041929,0.1535731312815324,0.15348408201587752,0.15340723119387775,0.1533549703221345,0.1532127398681577,0.15323117809095305,0.15321128948071952,0.15323611106071547,0.15329736613435457,0.15329822360106543,0.1533196466816206,0.15343149794836636,0.15322838036033853,0.15322174201859437,0.1532192066021521,0.1531775100487376,0.15133071264326645,0.15127997244597272,0.15129771128529088
cesium,LATE_CI,0.15202965242595362,0.15193434974701053,0.15200797454547613,0.1520065033735602,0.15200874166210832,0.15199644363606787,0.1519518869557325,0.15200814198653217,0.15199714920872368,0.15216999664889636,0.15197609105184576,0.15196745399111047,0.15196770249531918,0.15166595446122913,0.1516874657698599,0.15200308828267042,0.15167297448734024,0.1515961882331785,0.1515898853936122,0.1501535829819751,0.1501519031782179,0.15009932942502452,0.14905555761059225,0.147704296912674,0.14770414038430915,0.14769299115867202,0.14769952884784318,0.1476907282806426,0.1476907282806426,0.14770748424878985,0.14768945173600795,0.14767986368674596,0.14768136978682364,0.14768299813451882,0.1476824719238908,0.14786341480937662,0.14767773176461563,0.14767518071938732,0.1476628649797948,0.14770021582539192,0.1476759632508871,0.14757984839381394,0.1475949911040326,0.1475688664857789,0.14757056925670592,0.14759709091818843,0.1476120204359269,0.14759685984290005
cesium,NO_CI,0.2667427936945775,0.26661468363054824,0.26637523040152217,0.26637048876394215,0.2640883971863643,0.2659657142309417,0.26569375816252366,0.2904154807738321,0.290362246169855,0.2902962400283838,0.290204842320715,0.28962675412167427,0.2894512956415248,0.2901907341464664,0.2894292545223561,0.28931093600992847,0.28924245025080275,0.2892003582190506,0.2890262219394559,0.2888934151268332,0.2887479011146166,0.28863964411238335,0.28853764916334323,0.28864384784873065,0.2876094833540673,0.28743634002013346,0.2875066884744744,0.2874731413527077,0.275812103073217,0.2757940128310695,0.15342764445495263,0.15338760886067027,0.15393171276911796,0.1539241628807,0.15392181701338767,0.15390815502848093,0.15390632894140094,0.15390561877258885,0.1539083652954671,0.15392397385244685,0.15391450995872052,0.15391523808515903,0.1538964415806693,0.1538839799111042,0.15388854227990062,0.1538710420619164,0.15382313736652017,0.15408689165301717
core,EARLY_CI,0.2041562111833274,0.20376372117444236,0.20371197249712664,0.20428185444976096,0.20399639080628315,0.2039700227644065,0.20384879418456883,0.203797390196184,0.2038615882975512,0.20401292924221148,0.2036449733153745,0.20381847715998383,0.19861805047999798,0.19819588459184193,0.19810929658509474,0.19795046604177807,0.1983484892930478,0.19833127775999748,0.19841759338142642,0.19859572354247937,0.19844959398104112,0.195031036611413,0.19477273098777678,0.19481099153352135,0.19491439948078376,0.19719542784138275,0.1984451672662258,0.19933634002139383,0.19938998719009032,0.19923734349970015,0.1994294038804793,0.19919474035009763,0.1990878361527067,0.1991073668391087,0.19918029063311699,0.19964665301887322,0.19968933558545074,0.19948197086184064,0.19945034397326128,0.199463131667056,0.19937533506719068,0.19969867992585266,0.19990211999319657,0.1999770847116205,0.19908320898034895,0.19930548547207722,0.1989896291910168,0.19898224603133077
core,LATE_CI,0.2038938837889515,0.20382083256443265,0.20366701849196747,0.23493214472297888,0.23492601919233763,0.23494763398909252,0.23494957415054188,0.2348914321008829,0.23460741295102963,0.23452745849297574,0.234421494368758,0.23445983679087598,0.23446895440277232,0.23445351158422195,0.2345001085214474,0.2344792403037903,0.23425355646305995,0.2403045470545328,0.2418580734747894,0.2418554285192814,0.2419760855884204,0.2420333919672927,0.2419315030923066,0.24181024841116278,0.24181452228690123,0.24187306512071197,0.24183824710573107,0.24176329118259274,0.2418039215259857,0.2417268202218099,0.24171622042933075,0.24176369810063786,0.24177373099113883,0.24182207628479427,0.24180779790787307,0.24181207223752013,0.24175410394483285,0.2416861236675067,0.24168226478764096,0.2417126743423879,0.24120845363380566,0.2412013968424404,0.24140012972461725,0.2421285775235309,0.2414330505547641,0.24207506782183974,0.24188011230261033,0.24179814346127815
core,NO_CI,0.20419771939985357,0.2046357787339799,0.2044780013343642,0.20428275128284556,0.20450285332339568,0.20456550876801072,0.2126892903373219,0.21288961105023124,0.21299947484670162,0.21724348949479838,0.21205786512527017,0.21766267337597875,0.21708875072792067,0.2172217769202207,0.2181398388031627,0.21877696544636657,0.21834089797333697,0.21839542756680488,0.21856289254380606,0.2184214425155128,0.21756714261395607,0.2175812796642254,0.21758109040717732,0.21748805823349007,0.21726445627780053,0.2170759448627033,0.21699820516813229,0.21619861736376486,0.2160689294425535,0.21573655453833765,0.215670892258724,0.21573242617559482,0.21497593108488658,0.21377008625715857,0.2136360003879352,0.21370336413005148,0.21376119382246891,0.21382836590639356,0.21371988482015064,0.21335869966977625,0.21312375528695884,0.21315542412043584,0.21302623900590373,0.21296256298430977,0.2129682527390264,0.21072799087033964,0.2087480532620282,0.20886845570670734
cython,EARLY_CI,0.17550046505728661,0.1754747286887238,0.1754737514990464,0.1754872976900336,0.17547224521428312,0.1755203301549964,0.17549762262983795,0.1755133253913342,0.17548474583316012,0.17562252361296465,0.1756082480600983,0.17559021879021877,0.17561507222536374,0.17570403305580745,0.17571935732177932,0.1756919618745853,0.17568229855029235,0.17568496758560972,0.17576744675553366,0.17573322256736254,0.17575938715404268,0.17576508153255016,0.17573986050580115,0.17574403159217375,0.17568917806427456,0.1756879992819316,0.17569790366122223,0.17569790366122223,0.17570108549385482,0.17571879014961894,0.1757182014316682,0.1759125224746649,0.1759013099079779,0.17587638047737797,0.175862665442252,0.1758628494120519,0.17593959474958584,0.17595292894227757,0.17595134457379355,0.17593109561336925,0.17590518788551468,0.17590165478375305,0.175834686098997,0.17586011332539853,0.17577695518222372,0.17583386782336224,0.17586036542729458,0.17582956736486796
cython,LATE_CI,0.17592470778727923,0.1761050651299026,0.17611103836585046,0.17611951671357612,0.1761073851069351,0.17610076649485515,0.1760922379092107,0.17611117442589322,0.17611117442589322,0.17614950574456273,0.17608267436905156,0.17607579702023318,0.17603735270698762,0.1760474416282389,0.1760517707899143,0.1760333766062727,0.17614738524961512,0.1760948020722073,0.1762380058259098,0.1762516348171357,0.17618130556750872,0.1761829512051734,0.1761829512051734,0.17650161806244036,0.17649275396112904,0.17649902545007443,0.17648586931472984,0.17648586931472984,0.17648586931472984,0.17614945594829076,0.17649749322414415,0.17653464587240394,0.17660813008130086,0.17617610937318967,0.17611375460040388,0.17612988274474434,0.17612915154736863,0.1761314627776365,0.1761314627776365,0.17562758945603527,0.17560508601346297,0.17560028402758468,0.17559821314146573,0.17544351821553855,0.175443196690554,0.17544058734302323,0.17542911117667376,0.17606356402664694
cython,NO_CI,0.1745466691088533,0.174549362697036,0.17449280812259096,0.17447198082029228,0.1745305356304887,0.17451806986747423,0.17447016680923869,0.17487886714121054,0.17487886714121054,0.17459787695101664,0.17483306544697466,0.17483689029322005,0.17487176174866917,0.17475896354323592,0.17493825260958643,0.17500061007188,0.1747953487997466,0.17509118941074717,0.17493522197270686,0.1751326624461373,0.17509680354299628,0.175096199645707,0.17504505901795406,0.17504204669121284,0.17507281819079834,0.17506170733397663,0.1751693749749643,0.17514378634710587,0.17509651428037834,0.17516578726945833,0.1751617386303733,0.17518043431977856,0.1752231603702219,0.17543586517237333,0.17542978682573443,0.17542128094989393,0.1753740812564342,0.17537710901709563,0.17536258090593368,0.17545933787118817,0.1755656205040763,0.17537760620630882,0.17548914326017728,0.17549121376139984,0.17546148823512306,0.1754596783573173,0.17547707958104675,0.17546111513472648
django-cms,EARLY_CI,0.1587026245372917,0.1587074683036678,0.1587074683036678,0.15872083879423332,0.15870130991439918,0.15879627772033517,0.1588189175674591,0.1587869079707355,0.15877213243294172,0.15863473229775085,0.15872188924903324,0.1587969664887756,0.15694154807783206,0.15697044574315977,0.15700241472147436,0.15717586428793326,0.1561582246522801,0.1572890790512192,0.1562856532204304,0.15602650726327524,0.1562798148807405,0.15603892198925623,0.1562337479086456,0.15608342229254837,0.15593726605403174,0.1559555994723299,0.15587365524143104,0.15587365524143104,0.15587365524143104,0.15587319933752636,0.15587615711783837,0.15561594652093488,0.15561417514143902,0.15560223118306205,0.15560223118306205,0.1555822057405327,0.15560223118306205,0.15560223118306205,0.15560223118306205,0.1555632519948431,0.15549770283431877,0.15549514686912974,0.15573167514971523,0.15579299334423594,0.1557914401348745,0.15786525059724957,0.15770003496210797,0.15393946143946144
django-cms,LATE_CI,0.15307487769566328,0.15303153623324378,0.15297711872273276,0.15297728311747383,0.1529921918636856,0.15298791859239438,0.15297898021735654,0.15296104735736218,0.15296149228922337,0.15284641544746994,0.15296067590807835,0.15254491932509578,0.15253940218615675,0.15259044712935269,0.1525734445875567,0.1525972196760015,0.15258542532903993,0.15259706724674876,0.15259846735602184,0.15260064681610347,0.15258687138267962,0.15266032985127942,0.15266032985127942,0.1525864162190941,0.1525864162190941,0.15258671965675252,0.15264551088412068,0.15262733315406654,0.1526183239253148,0.15262733315406654,0.15262733315406654,0.15262566158139615,0.15262566158139615,0.15264678130168843,0.15269673423822522,0.1527145293088558,0.152594144480972,0.1525023317033202,0.15224769091896936,0.15216065450266855,0.15257103317993606,0.1526007045489355,0.15259916348761318,0.15202616544885614,0.15259737275729185,0.1520222634508349,0.1521121250538701,0.15218692325238997
django-cms,NO_CI,0.1604583789351703,0.16030493415640365,0.16030232961971175,0.16029310119085682,0.16027009028350056,0.15920579023384887,0.1591504284079508,0.1591471387549995,0.15915488452434262,0.1591859572835401,0.15919899436718327,0.15917135190391002,0.1591994042314841,0.15917663914506183,0.15936600813387128,0.1591994042314841,0.15944842826861502,0.15944805414442595,0.159516294230187,0.15944768003710913,0.15944319206492333,0.15944730594666331,0.15942423201242015,0.15945615328403712,0.15946274571615143,0.15946424148059027,0.15944120494405298,0.15923741469592997,0.1592478520620519,0.1592478520620519,0.15922501100836636,0.15921965299744054,0.15915155479109608,0.15922037330515937,0.15922176834809737,0.15922037330515937,0.15915191346184082,0.1591990401721071,0.1591990401721071,0.15921902626380632,0.15921902626380632,0.15934428496015687,0.1592301311498074,0.1592301311498074,0.1591990726564892,0.15924676926174328,0.15943391680613692,0.15943391680613692
dropwizard,EARLY_CI,0.23261993842169848,0.23148508233578416,0.23235505080693364,0.22887835384305025,0.23172940427823194,0.23117147566871218,0.23368199750830562,0.23368049266437238,0.23369890586292325,0.2317605583416265,0.2317042204668756,0.23174119131062373,0.23174119131062373,0.23167651014560553,0.2317846425648554,0.23069025481099326,0.23069025481099326,0.2317846425648554,0.2317846425648554,0.23160021796385433,0.23160021796385433,0.23160021796385433,0.22972249486927815,0.23011040779139977,0.23011040779139977,0.23011675671557455,0.23011675671557455,0.23011675671557455,0.23011040779139977,0.2300171385566932,0.23015626682544607,0.23015626682544607,0.23015626682544607,0.23013304794412112,0.2300143533711453,0.23035824895394846,0.23010984141052832,0.23010984141052832,0.2305355650113448,0.23067405795556445,0.23046780662074312,0.23081691874780166,0.23048699591979777,0.2317673858849824,0.2308693304870708,0.23247579209249003,0.23267928025706847,0.2330810725244752
dropwizard,LATE_CI,0.21091777130271813,0.21105594008850556,0.21081759243351747,0.21165220447705455,0.21159299561680878,0.21194490372472694,0.2117054106750109,0.21102334651935872,0.21102131037013647,0.21068427013172797,0.21001874304457327,0.20962458104275652,0.20956158163117602,0.20934140088196082,0.20915672478841643,0.2091309068053254,0.20874509405185562,0.2076140950965946,0.2080610066090493,0.20772046859746177,0.2077496868238242,0.2077354605444493,0.20769131061747598,0.20903122619346762,0.2093550388583519,0.20954459519572954,0.20954459519572954,0.20954908320067964,0.20958226289767756,0.20962817244818796,0.20831174447022668,0.20824478551751277,0.20816216859422923,0.20838649328344477,0.2080368881205993,0.20735451734534152,0.21137246172491403,0.21082834612405826,0.21050092764378478,0.21044012353855704,0.21044012353855704,0.20896207163943573,0.20936996861781962,0.20928779576461348,0.20929647987222816,0.20898212404474845,0.20780763660906773,0.2077380543703922
dropwizard,NO_CI,0.2258137031408308,0.22580144777662878,0.22564461470458227,0.2255897603096307,0.22638922274594228,0.22646592709984154,0.2257910288504945,0.2257910288504945,0.22729826130057434,0.22721120798462108,0.22775047696132275,0.22773414943988915,0.2281593964600058,0.22879864440721698,0.22870153351637312,0.22797116471918583,0.22797116471918583,0.22808654470817524,0.2283957575928379,0.2283957575928379,0.2283957575928379,0.2283957575928379,0.2285054416015316,0.22891549322183266,0.22370862630766591,0.22450594565189674,0.22428080103008943,0.22531683051048204,0.22449014835038322,0.2242834925572095,0.23203527825802178,0.23198301059554255,0.23212291139529054,0.23197826202781177,0.23194978124405558,0.23205730711319977,0.23205730711319977,0.23205730711319977,0.23205730711319977,0.23205730711319977,0.23204209821903848,0.23180063552734356,0.23173929518757103,0.23149601568191547,0.2315745678732176,0.23152967609061967,0.2315446545590713,0.23213996685806776
erpnext,EARLY_CI,0.1577639349117903,0.15774501840022648,0.15784242640236448,0.15846569189768042,0.15772479728912017,0.1580394690606545,0.15740749907660906,0.1575454583328599,0.157681560529047,0.157630821698817,0.15723040655521486,0.15757192712483858,0.15845235680968797,0.15833504388593764,0.1582611565130244,0.15804133998574482,0.15800845031809638,0.15798682874560055,0.15790800580374675,0.15783595378822132,0.15779836998995198,0.15763095699188215,0.1576133258793238,0.1576708970008434,0.15789657908246604,0.15810180160625137,0.15804403620153987,0.157960981749528,0.15755614784172525,0.15753193266146637,0.15718192805839457,0.15724649234693877,0.15727936676913942,0.1572685995484869,0.1572938719769937,0.1573980928615988,0.15734492166903172,0.15723531099563234,0.15755098953192653,0.1574179164259307,0.15748927539353472,0.1573550001066045,0.157352476169159,0.1573925800676348,0.1571825396825397,0.1572124680949803,0.15743794781070325,0.1574325328051498
