metric,value,key,project
FANOUT_CALLS,0.12,AWaKWNd6Vfn4NtZOlthY,iextrading4j
AHH,0.01,AWZhIpPLDZywvPe4O-YG,iextrading4j
NOC_NOP,11.51,AWZhIpPLDZywvPe4O-YG,iextrading4j
NOM_NOC,3.93,AWZhIpPLDZywvPe4O-YG,iextrading4j
LOC_NOM,7.54,AWZhIpPLDZywvPe4O-YG,iextrading4j
CALLS_NOM,5.59,AWZhIpPLDZywvPe4O-YG,iextrading4j
CYCLO_LOC,0.18,AWZhIpPLDZywvPe4O-YG,iextrading4j
FANOUT_CALLS,0.12,AWZhIpPLDZywvPe4O-YG,iextrading4j
AHH,0.01,AWaUqBP3YAGQNfrBRUUS,iextrading4j
NOC_NOP,11.58,AWaUqBP3YAGQNfrBRUUS,iextrading4j
NOM_NOC,3.94,AWaUqBP3YAGQNfrBRUUS,iextrading4j
LOC_NOM,7.57,AWaUqBP3YAGQNfrBRUUS,iextrading4j
CALLS_NOM,5.65,AWaUqBP3YAGQNfrBRUUS,iextrading4j
CYCLO_LOC,0.18,AWaUqBP3YAGQNfrBRUUS,iextrading4j
FANOUT_CALLS,0.12,AWaUqBP3YAGQNfrBRUUS,iextrading4j
AHH,0.01,AWaFMafwP8lmccBDpStq,iextrading4j
NOC_NOP,11.56,AWaFMafwP8lmccBDpStq,iextrading4j
NOM_NOC,3.94,AWaFMafwP8lmccBDpStq,iextrading4j
LOC_NOM,7.55,AWaFMafwP8lmccBDpStq,iextrading4j
CALLS_NOM,5.6,AWaFMafwP8lmccBDpStq,iextrading4j
CYCLO_LOC,0.18,AWaFMafwP8lmccBDpStq,iextrading4j
FANOUT_CALLS,0.12,AWaFMafwP8lmccBDpStq,iextrading4j
AHH,0.01,AWazjP2CO08i52vdzTcn,iextrading4j
NOC_NOP,11.58,AWazjP2CO08i52vdzTcn,iextrading4j
NOM_NOC,3.94,AWazjP2CO08i52vdzTcn,iextrading4j
LOC_NOM,7.57,AWazjP2CO08i52vdzTcn,iextrading4j
CALLS_NOM,5.65,AWazjP2CO08i52vdzTcn,iextrading4j
CYCLO_LOC,0.18,AWazjP2CO08i52vdzTcn,iextrading4j
FANOUT_CALLS,0.12,AWazjP2CO08i52vdzTcn,iextrading4j
AHH,0.0,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
NOC_NOP,2.0,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
NOM_NOC,7.5,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
LOC_NOM,7.0,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
CALLS_NOM,5.01,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
CYCLO_LOC,0.15,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
FANOUT_CALLS,0.25,AWYk0oSBvOWp7Yd6KiDl,iextrading4j-book
AHH,0.0,AWkKqRkE28dgUaXIUexk,iextrading4j-book
NOC_NOP,2.0,AWkKqRkE28dgUaXIUexk,iextrading4j-book
NOM_NOC,7.5,AWkKqRkE28dgUaXIUexk,iextrading4j-book
LOC_NOM,7.0,AWkKqRkE28dgUaXIUexk,iextrading4j-book
CALLS_NOM,5.01,AWkKqRkE28dgUaXIUexk,iextrading4j-book
CYCLO_LOC,0.15,AWkKqRkE28dgUaXIUexk,iextrading4j-book
FANOUT_CALLS,0.25,AWkKqRkE28dgUaXIUexk,iextrading4j-book
AHH,0.0,AWTgP8If3lT_iufdZxo-,iextrading4j-book
NOC_NOP,2.0,AWTgP8If3lT_iufdZxo-,iextrading4j-book
NOM_NOC,7.5,AWTgP8If3lT_iufdZxo-,iextrading4j-book
LOC_NOM,7.0,AWTgP8If3lT_iufdZxo-,iextrading4j-book
CALLS_NOM,5.01,AWTgP8If3lT_iufdZxo-,iextrading4j-book
CYCLO_LOC,0.15,AWTgP8If3lT_iufdZxo-,iextrading4j-book
FANOUT_CALLS,0.25,AWTgP8If3lT_iufdZxo-,iextrading4j-book
AHH,0.0,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
NOC_NOP,2.0,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
NOM_NOC,7.5,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
LOC_NOM,7.0,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
CALLS_NOM,5.01,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
CYCLO_LOC,0.15,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
FANOUT_CALLS,0.25,AWdkPVzO6hoJ692v6T-X,iextrading4j-book
AHH,0.0,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
NOC_NOP,2.0,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
NOM_NOC,7.5,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
LOC_NOM,7.0,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
CALLS_NOM,5.01,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
CYCLO_LOC,0.15,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
FANOUT_CALLS,0.25,AWm50sb5FlDi_Mjhjcp0,iextrading4j-book
AHH,0.0,AW9hdigqpSZ5360clzrX,iextrading4j-book
NOC_NOP,2.0,AW9hdigqpSZ5360clzrX,iextrading4j-book
NOM_NOC,7.5,AW9hdigqpSZ5360clzrX,iextrading4j-book
LOC_NOM,7.0,AW9hdigqpSZ5360clzrX,iextrading4j-book
CALLS_NOM,5.01,AW9hdigqpSZ5360clzrX,iextrading4j-book
CYCLO_LOC,0.15,AW9hdigqpSZ5360clzrX,iextrading4j-book
FANOUT_CALLS,0.25,AW9hdigqpSZ5360clzrX,iextrading4j-book
AHH,0.0,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
NOC_NOP,2.0,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
NOM_NOC,7.5,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
LOC_NOM,7.0,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
CALLS_NOM,5.01,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
CYCLO_LOC,0.15,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
FANOUT_CALLS,0.25,AWsicB8F0HvBLU3pnaMy,iextrading4j-book
AHH,0.0,AWiULDaogLJI3y0dAJwr,iextrading4j-book
NOC_NOP,2.0,AWiULDaogLJI3y0dAJwr,iextrading4j-book
NOM_NOC,7.5,AWiULDaogLJI3y0dAJwr,iextrading4j-book
LOC_NOM,7.0,AWiULDaogLJI3y0dAJwr,iextrading4j-book
CALLS_NOM,5.01,AWiULDaogLJI3y0dAJwr,iextrading4j-book
CYCLO_LOC,0.15,AWiULDaogLJI3y0dAJwr,iextrading4j-book
FANOUT_CALLS,0.25,AWiULDaogLJI3y0dAJwr,iextrading4j-book
AHH,0.0,AWru6xLcttLVpoKmHxn2,iextrading4j-book
NOC_NOP,2.0,AWru6xLcttLVpoKmHxn2,iextrading4j-book
NOM_NOC,7.5,AWru6xLcttLVpoKmHxn2,iextrading4j-book
LOC_NOM,7.0,AWru6xLcttLVpoKmHxn2,iextrading4j-book
CALLS_NOM,5.01,AWru6xLcttLVpoKmHxn2,iextrading4j-book
CYCLO_LOC,0.15,AWru6xLcttLVpoKmHxn2,iextrading4j-book
FANOUT_CALLS,0.25,AWru6xLcttLVpoKmHxn2,iextrading4j-book
AHH,0.0,AW8EuOVBOzatElGOonLk,iextrading4j-book
NOC_NOP,2.0,AW8EuOVBOzatElGOonLk,iextrading4j-book
NOM_NOC,7.5,AW8EuOVBOzatElGOonLk,iextrading4j-book
LOC_NOM,7.0,AW8EuOVBOzatElGOonLk,iextrading4j-book
CALLS_NOM,5.01,AW8EuOVBOzatElGOonLk,iextrading4j-book
CYCLO_LOC,0.15,AW8EuOVBOzatElGOonLk,iextrading4j-book
FANOUT_CALLS,0.25,AW8EuOVBOzatElGOonLk,iextrading4j-book
AHH,0.0,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
NOC_NOP,2.0,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
NOM_NOC,7.5,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
LOC_NOM,7.0,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
CALLS_NOM,5.01,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
CYCLO_LOC,0.15,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
FANOUT_CALLS,0.25,AW4ITDE0Kf6yRt8iw9pQ,iextrading4j-book
AHH,0.0,AW8oyb5jak1yqJchPMqL,iextrading4j-book
NOC_NOP,2.0,AW8oyb5jak1yqJchPMqL,iextrading4j-book
NOM_NOC,7.5,AW8oyb5jak1yqJchPMqL,iextrading4j-book
LOC_NOM,7.0,AW8oyb5jak1yqJchPMqL,iextrading4j-book
CALLS_NOM,5.01,AW8oyb5jak1yqJchPMqL,iextrading4j-book
CYCLO_LOC,0.15,AW8oyb5jak1yqJchPMqL,iextrading4j-book
FANOUT_CALLS,0.25,AW8oyb5jak1yqJchPMqL,iextrading4j-book
AHH,0.0,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
NOC_NOP,2.0,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
NOM_NOC,7.5,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
LOC_NOM,7.0,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
CALLS_NOM,5.01,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
CYCLO_LOC,0.15,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
FANOUT_CALLS,0.25,AWy5bpZqYwmYGWzy0t1p,iextrading4j-book
AHH,0.0,AW9XKBImiXNHxY_16N-l,iextrading4j-book
NOC_NOP,2.0,AW9XKBImiXNHxY_16N-l,iextrading4j-book
NOM_NOC,7.5,AW9XKBImiXNHxY_16N-l,iextrading4j-book
LOC_NOM,7.0,AW9XKBImiXNHxY_16N-l,iextrading4j-book
CALLS_NOM,5.01,AW9XKBImiXNHxY_16N-l,iextrading4j-book
CYCLO_LOC,0.15,AW9XKBImiXNHxY_16N-l,iextrading4j-book
FANOUT_CALLS,0.25,AW9XKBImiXNHxY_16N-l,iextrading4j-book
AHH,0.0,AWcHgidtkEeD8QRktUQW,iextrading4j-book
NOC_NOP,2.0,AWcHgidtkEeD8QRktUQW,iextrading4j-book
NOM_NOC,7.5,AWcHgidtkEeD8QRktUQW,iextrading4j-book
LOC_NOM,7.0,AWcHgidtkEeD8QRktUQW,iextrading4j-book
CALLS_NOM,5.01,AWcHgidtkEeD8QRktUQW,iextrading4j-book
CYCLO_LOC,0.15,AWcHgidtkEeD8QRktUQW,iextrading4j-book
FANOUT_CALLS,0.25,AWcHgidtkEeD8QRktUQW,iextrading4j-book
AHH,0.0,AWutiZUQ98D0or1fCPM9,iextrading4j-book
NOC_NOP,2.0,AWutiZUQ98D0or1fCPM9,iextrading4j-book
NOM_NOC,7.5,AWutiZUQ98D0or1fCPM9,iextrading4j-book
LOC_NOM,7.0,AWutiZUQ98D0or1fCPM9,iextrading4j-book
CALLS_NOM,5.01,AWutiZUQ98D0or1fCPM9,iextrading4j-book
CYCLO_LOC,0.15,AWutiZUQ98D0or1fCPM9,iextrading4j-book
FANOUT_CALLS,0.25,AWutiZUQ98D0or1fCPM9,iextrading4j-book
AHH,0.0,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
NOC_NOP,2.0,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
NOM_NOC,7.5,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
LOC_NOM,7.0,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
CALLS_NOM,5.01,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
CYCLO_LOC,0.15,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
FANOUT_CALLS,0.25,AW68mmxFYqsNRCNsOrn9,iextrading4j-book
AHH,0.0,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
NOC_NOP,2.0,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
NOM_NOC,7.5,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
LOC_NOM,7.0,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
CALLS_NOM,5.01,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
CYCLO_LOC,0.15,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
FANOUT_CALLS,0.25,AW9SAO7TmWvs_bS_Z58x,iextrading4j-book
AHH,0.0,AWowTp3_yRjJygCrrYus,iextrading4j-book
NOC_NOP,2.0,AWowTp3_yRjJygCrrYus,iextrading4j-book
NOM_NOC,7.5,AWowTp3_yRjJygCrrYus,iextrading4j-book
LOC_NOM,7.0,AWowTp3_yRjJygCrrYus,iextrading4j-book
CALLS_NOM,5.01,AWowTp3_yRjJygCrrYus,iextrading4j-book
CYCLO_LOC,0.15,AWowTp3_yRjJygCrrYus,iextrading4j-book
FANOUT_CALLS,0.25,AWowTp3_yRjJygCrrYus,iextrading4j-book
AHH,0.0,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
NOC_NOP,2.0,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
NOM_NOC,7.5,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
LOC_NOM,7.0,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
CALLS_NOM,5.01,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
CYCLO_LOC,0.15,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
FANOUT_CALLS,0.25,AWWPaVnn7khxiKmGZVcY,iextrading4j-book
AHH,0.0,AW9HtEqsC-oUClBde-JC,iextrading4j-book
NOC_NOP,2.0,AW9HtEqsC-oUClBde-JC,iextrading4j-book
NOM_NOC,7.5,AW9HtEqsC-oUClBde-JC,iextrading4j-book
LOC_NOM,7.0,AW9HtEqsC-oUClBde-JC,iextrading4j-book
CALLS_NOM,5.01,AW9HtEqsC-oUClBde-JC,iextrading4j-book
CYCLO_LOC,0.15,AW9HtEqsC-oUClBde-JC,iextrading4j-book
FANOUT_CALLS,0.25,AW9HtEqsC-oUClBde-JC,iextrading4j-book
AHH,0.0,AWObs73xp7N0pg-JvSqH,iextrading4j-book
NOC_NOP,2.0,AWObs73xp7N0pg-JvSqH,iextrading4j-book
NOM_NOC,7.5,AWObs73xp7N0pg-JvSqH,iextrading4j-book
LOC_NOM,7.0,AWObs73xp7N0pg-JvSqH,iextrading4j-book
CALLS_NOM,5.01,AWObs73xp7N0pg-JvSqH,iextrading4j-book
CYCLO_LOC,0.15,AWObs73xp7N0pg-JvSqH,iextrading4j-book
FANOUT_CALLS,0.25,AWObs73xp7N0pg-JvSqH,iextrading4j-book
AHH,0.0,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
NOC_NOP,2.0,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
NOM_NOC,7.5,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
LOC_NOM,7.0,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
CALLS_NOM,5.01,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
CYCLO_LOC,0.15,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
FANOUT_CALLS,0.25,AW9cTzlLjqj-6Dnzw_oE,iextrading4j-book
AHH,0.0,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
NOC_NOP,2.0,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
NOM_NOC,7.5,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
LOC_NOM,7.0,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
CALLS_NOM,5.01,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
CYCLO_LOC,0.15,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
FANOUT_CALLS,0.25,AWgD7pOV1_eUtAp86a0x,iextrading4j-book
AHH,0.0,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
NOC_NOP,2.0,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
NOM_NOC,7.5,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
LOC_NOM,7.0,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
CALLS_NOM,5.01,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
CYCLO_LOC,0.15,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
FANOUT_CALLS,0.25,AW9M2b4gQ5lzbozoWwOP,iextrading4j-book
AHH,0.0,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
NOC_NOP,2.0,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
NOM_NOC,7.5,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
LOC_NOM,7.0,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
CALLS_NOM,5.01,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
CYCLO_LOC,0.15,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
FANOUT_CALLS,0.25,AWa1E3I6LpqqSUlcZ30s,iextrading4j-book
AHH,0.0,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
NOC_NOP,2.0,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
NOM_NOC,7.5,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
LOC_NOM,7.0,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
CALLS_NOM,5.01,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
CYCLO_LOC,0.15,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
FANOUT_CALLS,0.25,AW7gqiNrz3axOeDQeraZ,iextrading4j-book
AHH,0.0,AWRQANaGfzTos0U-5v0c,iextrading4j-book
NOC_NOP,2.0,AWRQANaGfzTos0U-5v0c,iextrading4j-book
NOM_NOC,7.5,AWRQANaGfzTos0U-5v0c,iextrading4j-book
LOC_NOM,7.0,AWRQANaGfzTos0U-5v0c,iextrading4j-book
CALLS_NOM,5.01,AWRQANaGfzTos0U-5v0c,iextrading4j-book
CYCLO_LOC,0.15,AWRQANaGfzTos0U-5v0c,iextrading4j-book
FANOUT_CALLS,0.25,AWRQANaGfzTos0U-5v0c,iextrading4j-book
AHH,0.0,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
NOC_NOP,2.0,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
NOM_NOC,7.5,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
LOC_NOM,7.0,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
CALLS_NOM,5.01,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
CYCLO_LOC,0.15,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
FANOUT_CALLS,0.25,AW9mnKIXtDmC5p0sxR6R,iextrading4j-book
AHH,0.0,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
NOC_NOP,2.0,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
NOM_NOC,7.5,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
LOC_NOM,7.0,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
CALLS_NOM,5.01,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
CYCLO_LOC,0.15,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
FANOUT_CALLS,0.25,AW9Ci4ip7V0B6AVHBwW4,iextrading4j-book
AHH,0.0,AW14DVygh3kMqNxIM-_O,iextrading4j-book
NOC_NOP,2.0,AW14DVygh3kMqNxIM-_O,iextrading4j-book
NOM_NOC,7.5,AW14DVygh3kMqNxIM-_O,iextrading4j-book
LOC_NOM,7.0,AW14DVygh3kMqNxIM-_O,iextrading4j-book
CALLS_NOM,5.01,AW14DVygh3kMqNxIM-_O,iextrading4j-book
CYCLO_LOC,0.15,AW14DVygh3kMqNxIM-_O,iextrading4j-book
FANOUT_CALLS,0.25,AW14DVygh3kMqNxIM-_O,iextrading4j-book
AHH,0.05,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
NOC_NOP,2.61,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
NOM_NOC,4.81,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
LOC_NOM,5.77,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
CALLS_NOM,2.76,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
CYCLO_LOC,0.22,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
FANOUT_CALLS,0.34,AWZFKaLmBfefbO9HZutw,iextrading4j-hist
AHH,0.05,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
NOC_NOP,2.61,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
NOM_NOC,4.82,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
LOC_NOM,5.65,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
CALLS_NOM,2.73,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
CYCLO_LOC,0.22,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
FANOUT_CALLS,0.33,AW9XKqShAdFZhwiqojuB,iextrading4j-hist
AHH,0.05,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
NOC_NOP,2.61,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
NOM_NOC,4.81,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
LOC_NOM,5.66,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
CALLS_NOM,2.73,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
CYCLO_LOC,0.22,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
FANOUT_CALLS,0.33,AWm50zRMr8JZntEAdEDF,iextrading4j-hist
AHH,0.05,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
NOC_NOP,2.67,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
NOM_NOC,3.81,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
LOC_NOM,6.02,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
CALLS_NOM,3.41,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
CYCLO_LOC,0.22,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
FANOUT_CALLS,0.33,AWObtF6Ep7N0pg-JvSqc,iextrading4j-hist
AHH,0.05,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
NOC_NOP,2.61,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
NOM_NOC,4.81,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
LOC_NOM,5.66,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
CALLS_NOM,2.73,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
CYCLO_LOC,0.22,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
FANOUT_CALLS,0.33,AWkKqgmxfuL_aNBI6tty,iextrading4j-hist
AHH,0.05,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
NOC_NOP,2.61,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
NOM_NOC,4.81,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
LOC_NOM,5.66,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
CALLS_NOM,2.73,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
CYCLO_LOC,0.22,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
FANOUT_CALLS,0.33,AWiUK-Tn15IW5eC6LUv-,iextrading4j-hist
AHH,0.05,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
NOC_NOP,2.61,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
NOM_NOC,4.82,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
LOC_NOM,5.64,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
CALLS_NOM,2.72,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
CYCLO_LOC,0.22,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
FANOUT_CALLS,0.33,AWqoCZNVpcSEDsigeeFK,iextrading4j-hist
AHH,0.1,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
NOC_NOP,2.15,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
NOM_NOC,4.0,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
LOC_NOM,6.32,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
CALLS_NOM,3.48,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
CYCLO_LOC,0.23,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
FANOUT_CALLS,0.31,AWJ7MreD1B6WA4TghghC,iextrading4j-hist
AHH,0.05,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
NOC_NOP,2.61,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
NOM_NOC,4.82,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
LOC_NOM,5.65,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
CALLS_NOM,2.73,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
CYCLO_LOC,0.22,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
FANOUT_CALLS,0.33,AW9mnUBirLwbcSpPxOC6,iextrading4j-hist
AHH,0.05,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
NOC_NOP,2.61,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
NOM_NOC,4.82,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
LOC_NOM,5.65,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
CALLS_NOM,2.73,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
CYCLO_LOC,0.22,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
FANOUT_CALLS,0.33,AW9M3CVvSNHAm0NvzlhC,iextrading4j-hist
AHH,0.05,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
NOC_NOP,2.61,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
NOM_NOC,4.81,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
LOC_NOM,5.66,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
CALLS_NOM,2.73,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
CYCLO_LOC,0.22,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
FANOUT_CALLS,0.33,AWowTrJQyRjJygCrrY_a,iextrading4j-hist
AHH,0.05,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
NOC_NOP,2.61,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
NOM_NOC,4.81,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
LOC_NOM,5.66,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
CALLS_NOM,2.73,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
CYCLO_LOC,0.22,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
FANOUT_CALLS,0.33,AWgD76kHUMkE2J58EGr4,iextrading4j-hist
AHH,0.05,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
NOC_NOP,2.61,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
NOM_NOC,4.82,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
LOC_NOM,5.65,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
CALLS_NOM,2.73,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
CYCLO_LOC,0.22,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
FANOUT_CALLS,0.33,AW9cUV9njqj-6DnzxAVp,iextrading4j-hist
AHH,0.05,AWTV9FLDVtLgEGHvvoqV,iextrading4j-hist
NOC_NOP,2.58,AWTV9FLDVtLgEGHvvoqV,iextrading4j-hist
