metric,value,key,project
CALLS/NOM,1.74,AW1e1YMfapAGcklktGTx,lighty-core
CYCLO/LOC,0.18,AW1e1YMfapAGcklktGTx,lighty-core
LOC,3066,AW1e1YMfapAGcklktGTx,lighty-core
CALLS,1034,AW1e1YMfapAGcklktGTx,lighty-core
FANOUT/CALLS,0.37,AW1e1YMfapAGcklktGTx,lighty-core
CYCLO,561,AW1e1YMfapAGcklktGTx,lighty-core
FANOUT,391,AW1e1YMfapAGcklktGTx,lighty-core
AHH,0,AWzOmLj-QSy0V0BNAkW3,lighty-core
NOC/NOP,2.15,AWzOmLj-QSy0V0BNAkW3,lighty-core
NOP,40,AWzOmLj-QSy0V0BNAkW3,lighty-core
NOM/NOC,6.9,AWzOmLj-QSy0V0BNAkW3,lighty-core
NOC,86,AWzOmLj-QSy0V0BNAkW3,lighty-core
LOC/NOM,5.16,AWzOmLj-QSy0V0BNAkW3,lighty-core
NOM,594,AWzOmLj-QSy0V0BNAkW3,lighty-core
CALLS/NOM,1.74,AWzOmLj-QSy0V0BNAkW3,lighty-core
CYCLO/LOC,0.18,AWzOmLj-QSy0V0BNAkW3,lighty-core
LOC,3066,AWzOmLj-QSy0V0BNAkW3,lighty-core
CALLS,1034,AWzOmLj-QSy0V0BNAkW3,lighty-core
FANOUT/CALLS,0.37,AWzOmLj-QSy0V0BNAkW3,lighty-core
CYCLO,561,AWzOmLj-QSy0V0BNAkW3,lighty-core
FANOUT,391,AWzOmLj-QSy0V0BNAkW3,lighty-core
AHH,0,AW0_6zrwgySfW6Rb9pPG,lighty-core
NOC/NOP,2.15,AW0_6zrwgySfW6Rb9pPG,lighty-core
NOP,40,AW0_6zrwgySfW6Rb9pPG,lighty-core
NOM/NOC,6.9,AW0_6zrwgySfW6Rb9pPG,lighty-core
NOC,86,AW0_6zrwgySfW6Rb9pPG,lighty-core
LOC/NOM,5.16,AW0_6zrwgySfW6Rb9pPG,lighty-core
NOM,594,AW0_6zrwgySfW6Rb9pPG,lighty-core
CALLS/NOM,1.74,AW0_6zrwgySfW6Rb9pPG,lighty-core
CYCLO/LOC,0.18,AW0_6zrwgySfW6Rb9pPG,lighty-core
LOC,3066,AW0_6zrwgySfW6Rb9pPG,lighty-core
CALLS,1034,AW0_6zrwgySfW6Rb9pPG,lighty-core
FANOUT/CALLS,0.37,AW0_6zrwgySfW6Rb9pPG,lighty-core
CYCLO,561,AW0_6zrwgySfW6Rb9pPG,lighty-core
FANOUT,391,AW0_6zrwgySfW6Rb9pPG,lighty-core
AHH,0,AWylXkhe8nAqy55yku7v,lighty-core
NOC/NOP,2.15,AWylXkhe8nAqy55yku7v,lighty-core
NOP,40,AWylXkhe8nAqy55yku7v,lighty-core
NOM/NOC,6.9,AWylXkhe8nAqy55yku7v,lighty-core
NOC,86,AWylXkhe8nAqy55yku7v,lighty-core
LOC/NOM,5.16,AWylXkhe8nAqy55yku7v,lighty-core
NOM,594,AWylXkhe8nAqy55yku7v,lighty-core
CALLS/NOM,1.74,AWylXkhe8nAqy55yku7v,lighty-core
CYCLO/LOC,0.18,AWylXkhe8nAqy55yku7v,lighty-core
LOC,3066,AWylXkhe8nAqy55yku7v,lighty-core
CALLS,1034,AWylXkhe8nAqy55yku7v,lighty-core
FANOUT/CALLS,0.37,AWylXkhe8nAqy55yku7v,lighty-core
CYCLO,561,AWylXkhe8nAqy55yku7v,lighty-core
FANOUT,391,AWylXkhe8nAqy55yku7v,lighty-core
AHH,0,AWxnjeXm_Xcr_PhA7EkN,lighty-core
NOC/NOP,2.15,AWxnjeXm_Xcr_PhA7EkN,lighty-core
NOP,40,AWxnjeXm_Xcr_PhA7EkN,lighty-core
NOM/NOC,6.9,AWxnjeXm_Xcr_PhA7EkN,lighty-core
NOC,86,AWxnjeXm_Xcr_PhA7EkN,lighty-core
LOC/NOM,5.16,AWxnjeXm_Xcr_PhA7EkN,lighty-core
NOM,594,AWxnjeXm_Xcr_PhA7EkN,lighty-core
CALLS/NOM,1.74,AWxnjeXm_Xcr_PhA7EkN,lighty-core
CYCLO/LOC,0.18,AWxnjeXm_Xcr_PhA7EkN,lighty-core
LOC,3066,AWxnjeXm_Xcr_PhA7EkN,lighty-core
CALLS,1034,AWxnjeXm_Xcr_PhA7EkN,lighty-core
FANOUT/CALLS,0.37,AWxnjeXm_Xcr_PhA7EkN,lighty-core
CYCLO,561,AWxnjeXm_Xcr_PhA7EkN,lighty-core
FANOUT,391,AWxnjeXm_Xcr_PhA7EkN,lighty-core
AHH,0,AWzESFDJYwmYGWzyZXvT,lighty-core
NOC/NOP,2.15,AWzESFDJYwmYGWzyZXvT,lighty-core
NOP,40,AWzESFDJYwmYGWzyZXvT,lighty-core
NOM/NOC,6.9,AWzESFDJYwmYGWzyZXvT,lighty-core
NOC,86,AWzESFDJYwmYGWzyZXvT,lighty-core
LOC/NOM,5.16,AWzESFDJYwmYGWzyZXvT,lighty-core
NOM,594,AWzESFDJYwmYGWzyZXvT,lighty-core
CALLS/NOM,1.74,AWzESFDJYwmYGWzyZXvT,lighty-core
CYCLO/LOC,0.18,AWzESFDJYwmYGWzyZXvT,lighty-core
LOC,3066,AWzESFDJYwmYGWzyZXvT,lighty-core
CALLS,1034,AWzESFDJYwmYGWzyZXvT,lighty-core
FANOUT/CALLS,0.37,AWzESFDJYwmYGWzyZXvT,lighty-core
CYCLO,561,AWzESFDJYwmYGWzyZXvT,lighty-core
FANOUT,391,AWzESFDJYwmYGWzyZXvT,lighty-core
AHH,0,AWyQxkwoLlQ2cf1n59RV,lighty-core
NOC/NOP,2.15,AWyQxkwoLlQ2cf1n59RV,lighty-core
NOP,40,AWyQxkwoLlQ2cf1n59RV,lighty-core
NOM/NOC,6.9,AWyQxkwoLlQ2cf1n59RV,lighty-core
NOC,86,AWyQxkwoLlQ2cf1n59RV,lighty-core
LOC/NOM,5.16,AWyQxkwoLlQ2cf1n59RV,lighty-core
NOM,594,AWyQxkwoLlQ2cf1n59RV,lighty-core
CALLS/NOM,1.74,AWyQxkwoLlQ2cf1n59RV,lighty-core
CYCLO/LOC,0.18,AWyQxkwoLlQ2cf1n59RV,lighty-core
LOC,3066,AWyQxkwoLlQ2cf1n59RV,lighty-core
CALLS,1034,AWyQxkwoLlQ2cf1n59RV,lighty-core
FANOUT/CALLS,0.37,AWyQxkwoLlQ2cf1n59RV,lighty-core
CYCLO,561,AWyQxkwoLlQ2cf1n59RV,lighty-core
FANOUT,391,AWyQxkwoLlQ2cf1n59RV,lighty-core
AHH,0,AW7HdjbK11XIXiA9FEAY,lighty-core
NOC/NOP,2.15,AW7HdjbK11XIXiA9FEAY,lighty-core
NOP,40,AW7HdjbK11XIXiA9FEAY,lighty-core
NOM/NOC,6.93,AW7HdjbK11XIXiA9FEAY,lighty-core
NOC,86,AW7HdjbK11XIXiA9FEAY,lighty-core
LOC/NOM,5.14,AW7HdjbK11XIXiA9FEAY,lighty-core
NOM,596,AW7HdjbK11XIXiA9FEAY,lighty-core
CALLS/NOM,1.73,AW7HdjbK11XIXiA9FEAY,lighty-core
CYCLO/LOC,0.18,AW7HdjbK11XIXiA9FEAY,lighty-core
LOC,3066,AW7HdjbK11XIXiA9FEAY,lighty-core
CALLS,1034,AW7HdjbK11XIXiA9FEAY,lighty-core
FANOUT/CALLS,0.37,AW7HdjbK11XIXiA9FEAY,lighty-core
CYCLO,561,AW7HdjbK11XIXiA9FEAY,lighty-core
FANOUT,391,AW7HdjbK11XIXiA9FEAY,lighty-core
AHH,0,AWyqhWizNZ43wyjiRhWM,lighty-core
NOC/NOP,2.15,AWyqhWizNZ43wyjiRhWM,lighty-core
NOP,40,AWyqhWizNZ43wyjiRhWM,lighty-core
NOM/NOC,6.9,AWyqhWizNZ43wyjiRhWM,lighty-core
NOC,86,AWyqhWizNZ43wyjiRhWM,lighty-core
LOC/NOM,5.16,AWyqhWizNZ43wyjiRhWM,lighty-core
NOM,594,AWyqhWizNZ43wyjiRhWM,lighty-core
CALLS/NOM,1.74,AWyqhWizNZ43wyjiRhWM,lighty-core
CYCLO/LOC,0.18,AWyqhWizNZ43wyjiRhWM,lighty-core
LOC,3066,AWyqhWizNZ43wyjiRhWM,lighty-core
CALLS,1034,AWyqhWizNZ43wyjiRhWM,lighty-core
FANOUT/CALLS,0.37,AWyqhWizNZ43wyjiRhWM,lighty-core
CYCLO,561,AWyqhWizNZ43wyjiRhWM,lighty-core
FANOUT,391,AWyqhWizNZ43wyjiRhWM,lighty-core
AHH,0,AWzeDjNmbg_KySTtzkqr,lighty-core
NOC/NOP,2.15,AWzeDjNmbg_KySTtzkqr,lighty-core
NOP,40,AWzeDjNmbg_KySTtzkqr,lighty-core
NOM/NOC,6.9,AWzeDjNmbg_KySTtzkqr,lighty-core
NOC,86,AWzeDjNmbg_KySTtzkqr,lighty-core
LOC/NOM,5.16,AWzeDjNmbg_KySTtzkqr,lighty-core
NOM,594,AWzeDjNmbg_KySTtzkqr,lighty-core
CALLS/NOM,1.74,AWzeDjNmbg_KySTtzkqr,lighty-core
CYCLO/LOC,0.18,AWzeDjNmbg_KySTtzkqr,lighty-core
LOC,3066,AWzeDjNmbg_KySTtzkqr,lighty-core
CALLS,1034,AWzeDjNmbg_KySTtzkqr,lighty-core
FANOUT/CALLS,0.37,AWzeDjNmbg_KySTtzkqr,lighty-core
CYCLO,561,AWzeDjNmbg_KySTtzkqr,lighty-core
FANOUT,391,AWzeDjNmbg_KySTtzkqr,lighty-core
AHH,0,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
NOC/NOP,2.15,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
NOP,40,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
NOM/NOC,6.9,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
NOC,86,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
LOC/NOM,5.16,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
NOM,594,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
CALLS/NOM,1.74,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
CYCLO/LOC,0.18,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
LOC,3066,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
CALLS,1034,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
FANOUT/CALLS,0.37,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
CYCLO,561,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
FANOUT,391,AW1Ui6NZR5Y2bWfAvd3C,lighty-core
AHH,0,AWvcb0iDKPT9GnU7QGkg,lighty-core
NOC/NOP,2.15,AWvcb0iDKPT9GnU7QGkg,lighty-core
NOP,40,AWvcb0iDKPT9GnU7QGkg,lighty-core
NOM/NOC,6.9,AWvcb0iDKPT9GnU7QGkg,lighty-core
NOC,86,AWvcb0iDKPT9GnU7QGkg,lighty-core
LOC/NOM,5.16,AWvcb0iDKPT9GnU7QGkg,lighty-core
NOM,594,AWvcb0iDKPT9GnU7QGkg,lighty-core
CALLS/NOM,1.74,AWvcb0iDKPT9GnU7QGkg,lighty-core
CYCLO/LOC,0.18,AWvcb0iDKPT9GnU7QGkg,lighty-core
LOC,3066,AWvcb0iDKPT9GnU7QGkg,lighty-core
CALLS,1034,AWvcb0iDKPT9GnU7QGkg,lighty-core
FANOUT/CALLS,0.37,AWvcb0iDKPT9GnU7QGkg,lighty-core
CYCLO,561,AWvcb0iDKPT9GnU7QGkg,lighty-core
FANOUT,391,AWvcb0iDKPT9GnU7QGkg,lighty-core
AHH,0,AWz8_rpQnLmK9uqOp43o,lighty-core
NOC/NOP,2.15,AWz8_rpQnLmK9uqOp43o,lighty-core
NOP,40,AWz8_rpQnLmK9uqOp43o,lighty-core
NOM/NOC,6.9,AWz8_rpQnLmK9uqOp43o,lighty-core
NOC,86,AWz8_rpQnLmK9uqOp43o,lighty-core
LOC/NOM,5.16,AWz8_rpQnLmK9uqOp43o,lighty-core
NOM,594,AWz8_rpQnLmK9uqOp43o,lighty-core
CALLS/NOM,1.74,AWz8_rpQnLmK9uqOp43o,lighty-core
CYCLO/LOC,0.18,AWz8_rpQnLmK9uqOp43o,lighty-core
LOC,3066,AWz8_rpQnLmK9uqOp43o,lighty-core
CALLS,1034,AWz8_rpQnLmK9uqOp43o,lighty-core
FANOUT/CALLS,0.37,AWz8_rpQnLmK9uqOp43o,lighty-core
CYCLO,561,AWz8_rpQnLmK9uqOp43o,lighty-core
FANOUT,391,AWz8_rpQnLmK9uqOp43o,lighty-core
AHH,0,AW0b36ie4NXSEBXnYwPW,lighty-core
NOC/NOP,2.15,AW0b36ie4NXSEBXnYwPW,lighty-core
NOP,40,AW0b36ie4NXSEBXnYwPW,lighty-core
NOM/NOC,6.9,AW0b36ie4NXSEBXnYwPW,lighty-core
NOC,86,AW0b36ie4NXSEBXnYwPW,lighty-core
LOC/NOM,5.16,AW0b36ie4NXSEBXnYwPW,lighty-core
NOM,594,AW0b36ie4NXSEBXnYwPW,lighty-core
CALLS/NOM,1.74,AW0b36ie4NXSEBXnYwPW,lighty-core
CYCLO/LOC,0.18,AW0b36ie4NXSEBXnYwPW,lighty-core
LOC,3066,AW0b36ie4NXSEBXnYwPW,lighty-core
CALLS,1034,AW0b36ie4NXSEBXnYwPW,lighty-core
FANOUT/CALLS,0.37,AW0b36ie4NXSEBXnYwPW,lighty-core
CYCLO,561,AW0b36ie4NXSEBXnYwPW,lighty-core
FANOUT,391,AW0b36ie4NXSEBXnYwPW,lighty-core
AHH,0,AW3ua0-xNYmRHCsbnvTV,lighty-core
NOC/NOP,2.15,AW3ua0-xNYmRHCsbnvTV,lighty-core
NOP,40,AW3ua0-xNYmRHCsbnvTV,lighty-core
NOM/NOC,6.93,AW3ua0-xNYmRHCsbnvTV,lighty-core
NOC,86,AW3ua0-xNYmRHCsbnvTV,lighty-core
LOC/NOM,5.14,AW3ua0-xNYmRHCsbnvTV,lighty-core
NOM,596,AW3ua0-xNYmRHCsbnvTV,lighty-core
CALLS/NOM,1.73,AW3ua0-xNYmRHCsbnvTV,lighty-core
CYCLO/LOC,0.18,AW3ua0-xNYmRHCsbnvTV,lighty-core
LOC,3066,AW3ua0-xNYmRHCsbnvTV,lighty-core
CALLS,1034,AW3ua0-xNYmRHCsbnvTV,lighty-core
FANOUT/CALLS,0.37,AW3ua0-xNYmRHCsbnvTV,lighty-core
CYCLO,561,AW3ua0-xNYmRHCsbnvTV,lighty-core
FANOUT,391,AW3ua0-xNYmRHCsbnvTV,lighty-core
AHH,0,AWz30gZenLmK9uqOI5rd,lighty-core
NOC/NOP,2.15,AWz30gZenLmK9uqOI5rd,lighty-core
NOP,40,AWz30gZenLmK9uqOI5rd,lighty-core
NOM/NOC,6.9,AWz30gZenLmK9uqOI5rd,lighty-core
NOC,86,AWz30gZenLmK9uqOI5rd,lighty-core
LOC/NOM,5.16,AWz30gZenLmK9uqOI5rd,lighty-core
NOM,594,AWz30gZenLmK9uqOI5rd,lighty-core
CALLS/NOM,1.74,AWz30gZenLmK9uqOI5rd,lighty-core
CYCLO/LOC,0.18,AWz30gZenLmK9uqOI5rd,lighty-core
LOC,3066,AWz30gZenLmK9uqOI5rd,lighty-core
CALLS,1034,AWz30gZenLmK9uqOI5rd,lighty-core
FANOUT/CALLS,0.37,AWz30gZenLmK9uqOI5rd,lighty-core
CYCLO,561,AWz30gZenLmK9uqOI5rd,lighty-core
FANOUT,391,AWz30gZenLmK9uqOI5rd,lighty-core
AHH,0,AWxnkOgFVUCcZopk_dG_,lighty-core
NOC/NOP,2.15,AWxnkOgFVUCcZopk_dG_,lighty-core
NOP,40,AWxnkOgFVUCcZopk_dG_,lighty-core
NOM/NOC,6.9,AWxnkOgFVUCcZopk_dG_,lighty-core
NOC,86,AWxnkOgFVUCcZopk_dG_,lighty-core
LOC/NOM,5.16,AWxnkOgFVUCcZopk_dG_,lighty-core
NOM,594,AWxnkOgFVUCcZopk_dG_,lighty-core
CALLS/NOM,1.74,AWxnkOgFVUCcZopk_dG_,lighty-core
CYCLO/LOC,0.18,AWxnkOgFVUCcZopk_dG_,lighty-core
LOC,3066,AWxnkOgFVUCcZopk_dG_,lighty-core
CALLS,1034,AWxnkOgFVUCcZopk_dG_,lighty-core
FANOUT/CALLS,0.37,AWxnkOgFVUCcZopk_dG_,lighty-core
CYCLO,561,AWxnkOgFVUCcZopk_dG_,lighty-core
FANOUT,391,AWxnkOgFVUCcZopk_dG_,lighty-core
AHH,0,AWxYF1cFdvkzyTM4dSsG,lighty-core
NOC/NOP,2.15,AWxYF1cFdvkzyTM4dSsG,lighty-core
NOP,40,AWxYF1cFdvkzyTM4dSsG,lighty-core
NOM/NOC,6.9,AWxYF1cFdvkzyTM4dSsG,lighty-core
NOC,86,AWxYF1cFdvkzyTM4dSsG,lighty-core
LOC/NOM,5.16,AWxYF1cFdvkzyTM4dSsG,lighty-core
NOM,594,AWxYF1cFdvkzyTM4dSsG,lighty-core
CALLS/NOM,1.74,AWxYF1cFdvkzyTM4dSsG,lighty-core
CYCLO/LOC,0.18,AWxYF1cFdvkzyTM4dSsG,lighty-core
LOC,3066,AWxYF1cFdvkzyTM4dSsG,lighty-core
CALLS,1034,AWxYF1cFdvkzyTM4dSsG,lighty-core
FANOUT/CALLS,0.37,AWxYF1cFdvkzyTM4dSsG,lighty-core
CYCLO,561,AWxYF1cFdvkzyTM4dSsG,lighty-core
FANOUT,391,AWxYF1cFdvkzyTM4dSsG,lighty-core
AHH,0,AWzyqANpxae-XDN7dqzw,lighty-core
NOC/NOP,2.15,AWzyqANpxae-XDN7dqzw,lighty-core
NOP,40,AWzyqANpxae-XDN7dqzw,lighty-core
NOM/NOC,6.9,AWzyqANpxae-XDN7dqzw,lighty-core
NOC,86,AWzyqANpxae-XDN7dqzw,lighty-core
LOC/NOM,5.16,AWzyqANpxae-XDN7dqzw,lighty-core
NOM,594,AWzyqANpxae-XDN7dqzw,lighty-core
CALLS/NOM,1.74,AWzyqANpxae-XDN7dqzw,lighty-core
CYCLO/LOC,0.18,AWzyqANpxae-XDN7dqzw,lighty-core
LOC,3066,AWzyqANpxae-XDN7dqzw,lighty-core
CALLS,1034,AWzyqANpxae-XDN7dqzw,lighty-core
FANOUT/CALLS,0.37,AWzyqANpxae-XDN7dqzw,lighty-core
CYCLO,561,AWzyqANpxae-XDN7dqzw,lighty-core
FANOUT,391,AWzyqANpxae-XDN7dqzw,lighty-core
AHH,0,AW06y3kwZIRHSdn3ZDf-,lighty-core
NOC/NOP,2.15,AW06y3kwZIRHSdn3ZDf-,lighty-core
NOP,40,AW06y3kwZIRHSdn3ZDf-,lighty-core
NOM/NOC,6.9,AW06y3kwZIRHSdn3ZDf-,lighty-core
NOC,86,AW06y3kwZIRHSdn3ZDf-,lighty-core
LOC/NOM,5.16,AW06y3kwZIRHSdn3ZDf-,lighty-core
NOM,594,AW06y3kwZIRHSdn3ZDf-,lighty-core
CALLS/NOM,1.74,AW06y3kwZIRHSdn3ZDf-,lighty-core
CYCLO/LOC,0.18,AW06y3kwZIRHSdn3ZDf-,lighty-core
LOC,3066,AW06y3kwZIRHSdn3ZDf-,lighty-core
CALLS,1034,AW06y3kwZIRHSdn3ZDf-,lighty-core
FANOUT/CALLS,0.37,AW06y3kwZIRHSdn3ZDf-,lighty-core
CYCLO,561,AW06y3kwZIRHSdn3ZDf-,lighty-core
FANOUT,391,AW06y3kwZIRHSdn3ZDf-,lighty-core
AHH,0,AW3fqEAl8bZ-xmD06Spg,lighty-core
NOC/NOP,2.15,AW3fqEAl8bZ-xmD06Spg,lighty-core
NOP,40,AW3fqEAl8bZ-xmD06Spg,lighty-core
NOM/NOC,6.93,AW3fqEAl8bZ-xmD06Spg,lighty-core
NOC,86,AW3fqEAl8bZ-xmD06Spg,lighty-core
LOC/NOM,5.14,AW3fqEAl8bZ-xmD06Spg,lighty-core
NOM,596,AW3fqEAl8bZ-xmD06Spg,lighty-core
CALLS/NOM,1.73,AW3fqEAl8bZ-xmD06Spg,lighty-core
CYCLO/LOC,0.18,AW3fqEAl8bZ-xmD06Spg,lighty-core
LOC,3066,AW3fqEAl8bZ-xmD06Spg,lighty-core
CALLS,1034,AW3fqEAl8bZ-xmD06Spg,lighty-core
FANOUT/CALLS,0.37,AW3fqEAl8bZ-xmD06Spg,lighty-core
CYCLO,561,AW3fqEAl8bZ-xmD06Spg,lighty-core
FANOUT,391,AW3fqEAl8bZ-xmD06Spg,lighty-core
AHH,0,AW1pIbB_c8gQ3aLgZk8C,lighty-core
NOC/NOP,2.15,AW1pIbB_c8gQ3aLgZk8C,lighty-core
NOP,40,AW1pIbB_c8gQ3aLgZk8C,lighty-core
NOM/NOC,6.93,AW1pIbB_c8gQ3aLgZk8C,lighty-core
NOC,86,AW1pIbB_c8gQ3aLgZk8C,lighty-core
LOC/NOM,5.14,AW1pIbB_c8gQ3aLgZk8C,lighty-core
NOM,596,AW1pIbB_c8gQ3aLgZk8C,lighty-core
CALLS/NOM,1.73,AW1pIbB_c8gQ3aLgZk8C,lighty-core
CYCLO/LOC,0.18,AW1pIbB_c8gQ3aLgZk8C,lighty-core
LOC,3066,AW1pIbB_c8gQ3aLgZk8C,lighty-core
CALLS,1034,AW1pIbB_c8gQ3aLgZk8C,lighty-core
FANOUT/CALLS,0.37,AW1pIbB_c8gQ3aLgZk8C,lighty-core
CYCLO,561,AW1pIbB_c8gQ3aLgZk8C,lighty-core
FANOUT,391,AW1pIbB_c8gQ3aLgZk8C,lighty-core
AHH,0,AW0mLbnyDMmvrORyTycy,lighty-core
NOC/NOP,2.15,AW0mLbnyDMmvrORyTycy,lighty-core
NOP,40,AW0mLbnyDMmvrORyTycy,lighty-core
NOM/NOC,6.9,AW0mLbnyDMmvrORyTycy,lighty-core
NOC,86,AW0mLbnyDMmvrORyTycy,lighty-core
LOC/NOM,5.16,AW0mLbnyDMmvrORyTycy,lighty-core
NOM,594,AW0mLbnyDMmvrORyTycy,lighty-core
CALLS/NOM,1.74,AW0mLbnyDMmvrORyTycy,lighty-core
CYCLO/LOC,0.18,AW0mLbnyDMmvrORyTycy,lighty-core
LOC,3066,AW0mLbnyDMmvrORyTycy,lighty-core
CALLS,1034,AW0mLbnyDMmvrORyTycy,lighty-core
FANOUT/CALLS,0.37,AW0mLbnyDMmvrORyTycy,lighty-core
CYCLO,561,AW0mLbnyDMmvrORyTycy,lighty-core
FANOUT,391,AW0mLbnyDMmvrORyTycy,lighty-core
AHH,0,AW30QqV6tcYirmzpV_Nq,lighty-core
NOC/NOP,2.15,AW30QqV6tcYirmzpV_Nq,lighty-core
NOP,40,AW30QqV6tcYirmzpV_Nq,lighty-core
NOM/NOC,6.93,AW30QqV6tcYirmzpV_Nq,lighty-core
NOC,86,AW30QqV6tcYirmzpV_Nq,lighty-core
LOC/NOM,5.14,AW30QqV6tcYirmzpV_Nq,lighty-core
NOM,596,AW30QqV6tcYirmzpV_Nq,lighty-core
CALLS/NOM,1.73,AW30QqV6tcYirmzpV_Nq,lighty-core
CYCLO/LOC,0.18,AW30QqV6tcYirmzpV_Nq,lighty-core
LOC,3066,AW30QqV6tcYirmzpV_Nq,lighty-core
CALLS,1034,AW30QqV6tcYirmzpV_Nq,lighty-core
FANOUT/CALLS,0.37,AW30QqV6tcYirmzpV_Nq,lighty-core
CYCLO,561,AW30QqV6tcYirmzpV_Nq,lighty-core
FANOUT,391,AW30QqV6tcYirmzpV_Nq,lighty-core
AHH,0,AWylYTb9NZ43wyjikfkp,lighty-core
NOC/NOP,2.15,AWylYTb9NZ43wyjikfkp,lighty-core
NOP,40,AWylYTb9NZ43wyjikfkp,lighty-core
NOM/NOC,6.9,AWylYTb9NZ43wyjikfkp,lighty-core
NOC,86,AWylYTb9NZ43wyjikfkp,lighty-core
LOC/NOM,5.16,AWylYTb9NZ43wyjikfkp,lighty-core
NOM,594,AWylYTb9NZ43wyjikfkp,lighty-core
CALLS/NOM,1.74,AWylYTb9NZ43wyjikfkp,lighty-core
CYCLO/LOC,0.18,AWylYTb9NZ43wyjikfkp,lighty-core
LOC,3066,AWylYTb9NZ43wyjikfkp,lighty-core
CALLS,1034,AWylYTb9NZ43wyjikfkp,lighty-core
FANOUT/CALLS,0.37,AWylYTb9NZ43wyjikfkp,lighty-core
CYCLO,561,AWylYTb9NZ43wyjikfkp,lighty-core
FANOUT,391,AWylYTb9NZ43wyjikfkp,lighty-core
AHH,0,AWztggDaM4uVVxl6d32n,lighty-core
NOC/NOP,2.15,AWztggDaM4uVVxl6d32n,lighty-core
NOP,40,AWztggDaM4uVVxl6d32n,lighty-core
NOM/NOC,6.9,AWztggDaM4uVVxl6d32n,lighty-core
NOC,86,AWztggDaM4uVVxl6d32n,lighty-core
LOC/NOM,5.16,AWztggDaM4uVVxl6d32n,lighty-core
NOM,594,AWztggDaM4uVVxl6d32n,lighty-core
CALLS/NOM,1.74,AWztggDaM4uVVxl6d32n,lighty-core
CYCLO/LOC,0.18,AWztggDaM4uVVxl6d32n,lighty-core
LOC,3066,AWztggDaM4uVVxl6d32n,lighty-core
CALLS,1034,AWztggDaM4uVVxl6d32n,lighty-core
FANOUT/CALLS,0.37,AWztggDaM4uVVxl6d32n,lighty-core
CYCLO,561,AWztggDaM4uVVxl6d32n,lighty-core
FANOUT,391,AWztggDaM4uVVxl6d32n,lighty-core
AHH,0,AW0rVAiWNdFAxPJlv8A-,lighty-core
NOC/NOP,2.15,AW0rVAiWNdFAxPJlv8A-,lighty-core
NOP,40,AW0rVAiWNdFAxPJlv8A-,lighty-core
NOM/NOC,6.9,AW0rVAiWNdFAxPJlv8A-,lighty-core
NOC,86,AW0rVAiWNdFAxPJlv8A-,lighty-core
LOC/NOM,5.16,AW0rVAiWNdFAxPJlv8A-,lighty-core
NOM,594,AW0rVAiWNdFAxPJlv8A-,lighty-core
CALLS/NOM,1.74,AW0rVAiWNdFAxPJlv8A-,lighty-core
CYCLO/LOC,0.18,AW0rVAiWNdFAxPJlv8A-,lighty-core
LOC,3066,AW0rVAiWNdFAxPJlv8A-,lighty-core
CALLS,1034,AW0rVAiWNdFAxPJlv8A-,lighty-core
FANOUT/CALLS,0.37,AW0rVAiWNdFAxPJlv8A-,lighty-core
CYCLO,561,AW0rVAiWNdFAxPJlv8A-,lighty-core
FANOUT,391,AW0rVAiWNdFAxPJlv8A-,lighty-core
AHH,0,AW0RkcVtQXD16eXDykVO,lighty-core
NOC/NOP,2.15,AW0RkcVtQXD16eXDykVO,lighty-core
NOP,40,AW0RkcVtQXD16eXDykVO,lighty-core
NOM/NOC,6.9,AW0RkcVtQXD16eXDykVO,lighty-core
NOC,86,AW0RkcVtQXD16eXDykVO,lighty-core
LOC/NOM,5.16,AW0RkcVtQXD16eXDykVO,lighty-core
NOM,594,AW0RkcVtQXD16eXDykVO,lighty-core
CALLS/NOM,1.74,AW0RkcVtQXD16eXDykVO,lighty-core
CYCLO/LOC,0.18,AW0RkcVtQXD16eXDykVO,lighty-core
LOC,3066,AW0RkcVtQXD16eXDykVO,lighty-core
CALLS,1034,AW0RkcVtQXD16eXDykVO,lighty-core
FANOUT/CALLS,0.37,AW0RkcVtQXD16eXDykVO,lighty-core
CYCLO,561,AW0RkcVtQXD16eXDykVO,lighty-core
FANOUT,391,AW0RkcVtQXD16eXDykVO,lighty-core
AHH,0,AWyvrsRB5ULuzyOxJgHM,lighty-core
NOC/NOP,2.15,AWyvrsRB5ULuzyOxJgHM,lighty-core
NOP,40,AWyvrsRB5ULuzyOxJgHM,lighty-core
NOM/NOC,6.9,AWyvrsRB5ULuzyOxJgHM,lighty-core
NOC,86,AWyvrsRB5ULuzyOxJgHM,lighty-core
LOC/NOM,5.16,AWyvrsRB5ULuzyOxJgHM,lighty-core
